"","workerid","rt","trial_type","bias_%","trial","result","ntrials","response","matched"
"497","6",64,"multi_trial",80,"97",0,100,"R",1
"498","6",244,"multi_trial",80,"98",0,100,"R",1
"499","6",431,"multi_trial",80,"99",0,100,"L",0
"500","6",800,"multi_trial",80,"100",1,100,"L",0
"501","7",2776,"multi_trial",80,"1",0,50,"L",0
"502","7",768,"multi_trial",80,"2",1,50,"L",0
"503","7",884,"multi_trial",80,"3",1,50,"L",0
"504","7",1060,"multi_trial",80,"4",1,50,"R",1
"505","7",771,"multi_trial",80,"5",1,50,"R",1
"506","7",1141,"multi_trial",80,"6",1,50,"R",1
"507","7",678,"multi_trial",80,"7",0,50,"L",0
"508","7",566,"multi_trial",80,"8",0,50,"L",0
"509","7",659,"multi_trial",80,"9",1,50,"L",0
"510","7",711,"multi_trial",80,"10",0,50,"L",0
"511","7",900,"multi_trial",80,"11",1,50,"R",1
"512","7",821,"multi_trial",80,"12",0,50,"R",1
"513","7",534,"multi_trial",80,"13",1,50,"R",1
"514","7",641,"multi_trial",80,"14",0,50,"R",1
"515","7",708,"multi_trial",80,"15",0,50,"R",1
"516","7",772,"multi_trial",80,"16",0,50,"L",0
"517","7",627,"multi_trial",80,"17",0,50,"L",0
"518","7",646,"multi_trial",80,"18",0,50,"L",0
"519","7",661,"multi_trial",80,"19",0,50,"L",0
"520","7",375,"multi_trial",80,"20",0,50,"L",0
"521","7",419,"multi_trial",80,"21",0,50,"L",0
"522","7",501,"multi_trial",80,"22",0,50,"L",0
"523","7",437,"multi_trial",80,"23",1,50,"R",1
"524","7",420,"multi_trial",80,"24",1,50,"R",1
"525","7",421,"multi_trial",80,"25",0,50,"R",1
"526","7",594,"multi_trial",80,"26",0,50,"L",0
"527","7",697,"multi_trial",80,"27",1,50,"R",1
"528","7",500,"multi_trial",80,"28",1,50,"R",1
"529","7",627,"multi_trial",80,"29",1,50,"R",1
"530","7",534,"multi_trial",80,"30",1,50,"L",0
"531","7",741,"multi_trial",80,"31",0,50,"L",0
"532","7",660,"multi_trial",80,"32",1,50,"R",1
"533","7",481,"multi_trial",80,"33",1,50,"R",1
"534","7",500,"multi_trial",80,"34",0,50,"L",0
"535","7",563,"multi_trial",80,"35",0,50,"L",0
"536","7",484,"multi_trial",80,"36",1,50,"R",1
"537","7",421,"multi_trial",80,"37",1,50,"R",1
"538","7",405,"multi_trial",80,"38",1,50,"R",1
"539","7",485,"multi_trial",80,"39",1,50,"R",1
"540","7",472,"multi_trial",80,"40",1,50,"R",1
"541","7",470,"multi_trial",80,"41",1,50,"R",1
"542","7",503,"multi_trial",80,"42",1,50,"R",1
"543","7",389,"multi_trial",80,"43",1,50,"R",1
"544","7",550,"multi_trial",80,"44",1,50,"R",1
"545","7",424,"multi_trial",80,"45",1,50,"R",1
"546","7",469,"multi_trial",80,"46",0,50,"R",1
"547","7",789,"multi_trial",80,"47",0,50,"L",0
"548","7",470,"multi_trial",80,"48",1,50,"R",1
"549","7",374,"multi_trial",80,"49",0,50,"R",1
"550","7",528,"multi_trial",80,"50",1,50,"R",1
"551","8",1494,"multi_trial",80,"1",0,50,"L",0
"552","8",578,"multi_trial",80,"2",1,50,"R",1
"553","8",2000,"multi_trial",80,"3",-1,50,"timeout",0
"554","8",15,"multi_trial",80,"4",0,50,"R",1
"555","8",1687,"multi_trial",80,"5",0,50,"R",1
"556","8",189,"multi_trial",80,"6",1,50,"L",0
"557","8",1134,"multi_trial",80,"7",0,50,"L",0
"558","8",494,"multi_trial",80,"8",1,50,"R",1
"559","8",454,"multi_trial",80,"9",1,50,"R",1
"560","8",390,"multi_trial",80,"10",0,50,"L",0
"561","8",245,"multi_trial",80,"11",1,50,"R",1
"562","8",37,"multi_trial",80,"12",1,50,"R",1
"563","8",566,"multi_trial",80,"13",1,50,"R",1
"564","8",102,"multi_trial",80,"14",0,50,"R",1
"565","8",0,"multi_trial",80,"15",0,50,"L",0
"566","8",281,"multi_trial",80,"16",1,50,"R",1
"567","8",502,"multi_trial",80,"17",1,50,"R",1
"568","8",142,"multi_trial",80,"18",1,50,"R",1
"569","8",30,"multi_trial",80,"19",1,50,"R",1
"570","8",165,"multi_trial",80,"20",1,50,"R",1
"571","8",78,"multi_trial",80,"21",0,50,"R",1
"572","8",133,"multi_trial",80,"22",0,50,"L",0
"573","8",7,"multi_trial",80,"23",0,50,"R",1
"574","8",270,"multi_trial",80,"24",1,50,"R",1
"575","8",21,"multi_trial",80,"25",1,50,"R",1
"576","8",1,"multi_trial",80,"26",0,50,"R",1
"577","8",133,"multi_trial",80,"27",1,50,"R",1
"578","8",45,"multi_trial",80,"28",1,50,"R",1
"579","8",182,"multi_trial",80,"29",1,50,"R",1
"580","8",368,"multi_trial",80,"30",1,50,"R",1
"581","8",0,"multi_trial",80,"31",1,50,"R",1
"582","8",189,"multi_trial",80,"32",1,50,"R",1
"583","8",1,"multi_trial",80,"33",1,50,"R",1
"584","8",467,"multi_trial",80,"34",1,50,"R",1
"585","8",222,"multi_trial",80,"35",0,50,"R",1
"586","8",206,"multi_trial",80,"36",1,50,"R",1
"587","8",213,"multi_trial",80,"37",1,50,"R",1
"588","8",134,"multi_trial",80,"38",1,50,"R",1
"589","8",38,"multi_trial",80,"39",1,50,"R",1
"590","8",42,"multi_trial",80,"40",0,50,"R",1
"591","8",133,"multi_trial",80,"41",1,50,"R",1
"592","8",21,"multi_trial",80,"42",1,50,"R",1
"593","8",61,"multi_trial",80,"43",1,50,"R",1
"594","8",1693,"multi_trial",80,"44",1,50,"R",1
"595","8",189,"multi_trial",80,"45",1,50,"R",1
"596","8",142,"multi_trial",80,"46",1,50,"R",1
"597","8",7,"multi_trial",80,"47",1,50,"R",1
"598","8",68,"multi_trial",80,"48",1,50,"R",1
"599","8",238,"multi_trial",80,"49",0,50,"R",1
"600","8",39,"multi_trial",80,"50",1,50,"R",1
"601","9",1549,"multi_trial",80,"1",1,100,"R",1
"602","9",611,"multi_trial",80,"2",1,100,"R",1
"603","9",290,"multi_trial",80,"3",0,100,"L",0
"604","9",53,"multi_trial",80,"4",1,100,"R",1
"605","9",100,"multi_trial",80,"5",1,100,"R",1
"606","9",79,"multi_trial",80,"6",0,100,"R",1
"607","9",259,"multi_trial",80,"7",1,100,"R",1
"608","9",42,"multi_trial",80,"8",1,100,"R",1
"609","9",213,"multi_trial",80,"9",1,100,"R",1
"610","9",292,"multi_trial",80,"10",1,100,"R",1
"611","9",75,"multi_trial",80,"11",1,100,"R",1
"612","9",43,"multi_trial",80,"12",1,100,"R",1
"613","9",28,"multi_trial",80,"13",1,100,"R",1
"614","9",52,"multi_trial",80,"14",1,100,"R",1
"615","9",36,"multi_trial",80,"15",1,100,"R",1
"616","9",317,"multi_trial",80,"16",1,100,"R",1
"617","9",219,"multi_trial",80,"17",1,100,"R",1
"618","9",171,"multi_trial",80,"18",1,100,"R",1
"619","9",203,"multi_trial",80,"19",1,100,"R",1
"620","9",147,"multi_trial",80,"20",0,100,"R",1
"621","9",109,"multi_trial",80,"21",1,100,"R",1
"622","9",581,"multi_trial",80,"22",1,100,"R",1
"623","9",419,"multi_trial",80,"23",0,100,"R",1
"624","9",428,"multi_trial",80,"24",1,100,"R",1
"625","9",492,"multi_trial",80,"25",1,100,"R",1
"626","9",459,"multi_trial",80,"26",0,100,"R",1
"627","9",478,"multi_trial",80,"27",1,100,"R",1
"628","9",404,"multi_trial",80,"28",1,100,"R",1
"629","9",444,"multi_trial",80,"29",1,100,"R",1
"630","9",564,"multi_trial",80,"30",1,100,"R",1
"631","9",556,"multi_trial",80,"31",1,100,"R",1
"632","9",451,"multi_trial",80,"32",1,100,"R",1
"633","9",595,"multi_trial",80,"33",1,100,"R",1
"634","9",603,"multi_trial",80,"34",1,100,"R",1
"635","9",629,"multi_trial",80,"35",1,100,"R",1
"636","9",494,"multi_trial",80,"36",1,100,"R",1
"637","9",1005,"multi_trial",80,"37",1,100,"R",1
"638","9",532,"multi_trial",80,"38",0,100,"R",1
"639","9",366,"multi_trial",80,"39",1,100,"R",1
"640","9",205,"multi_trial",80,"40",1,100,"R",1
"641","9",188,"multi_trial",80,"41",0,100,"R",1
"642","9",123,"multi_trial",80,"42",1,100,"R",1
"643","9",285,"multi_trial",80,"43",1,100,"R",1
"644","9",312,"multi_trial",80,"44",0,100,"R",1
"645","9",152,"multi_trial",80,"45",1,100,"R",1
"646","9",253,"multi_trial",80,"46",1,100,"R",1
"647","9",307,"multi_trial",80,"47",1,100,"R",1
"648","9",343,"multi_trial",80,"48",1,100,"R",1
"649","9",444,"multi_trial",80,"49",1,100,"R",1
"650","9",268,"multi_trial",80,"50",1,100,"R",1
"651","9",357,"multi_trial",80,"51",0,100,"R",1
"652","9",301,"multi_trial",80,"52",1,100,"R",1
"653","9",333,"multi_trial",80,"53",1,100,"R",1
"654","9",356,"multi_trial",80,"54",1,100,"R",1
"655","9",506,"multi_trial",80,"55",1,100,"R",1
"656","9",252,"multi_trial",80,"56",0,100,"R",1
"657","9",378,"multi_trial",80,"57",1,100,"R",1
"658","9",403,"multi_trial",80,"58",1,100,"R",1
"659","9",412,"multi_trial",80,"59",1,100,"R",1
"660","9",444,"multi_trial",80,"60",1,100,"R",1
"661","9",356,"multi_trial",80,"61",1,100,"R",1
"662","9",397,"multi_trial",80,"62",0,100,"R",1
"663","9",235,"multi_trial",80,"63",1,100,"R",1
"664","9",196,"multi_trial",80,"64",0,100,"R",1
"665","9",174,"multi_trial",80,"65",0,100,"R",1
"666","9",134,"multi_trial",80,"66",1,100,"R",1
"667","9",60,"multi_trial",80,"67",1,100,"R",1
"668","9",12,"multi_trial",80,"68",0,100,"R",1
"669","9",37,"multi_trial",80,"69",0,100,"L",0
"670","9",157,"multi_trial",80,"70",0,100,"L",0
"671","9",36,"multi_trial",80,"71",1,100,"R",1
"672","9",166,"multi_trial",80,"72",0,100,"R",1
"673","9",43,"multi_trial",80,"73",1,100,"R",1
"674","9",54,"multi_trial",80,"74",1,100,"R",1
"675","9",91,"multi_trial",80,"75",1,100,"R",1
"676","9",207,"multi_trial",80,"76",1,100,"R",1
"677","9",125,"multi_trial",80,"77",0,100,"R",1
"678","9",155,"multi_trial",80,"78",1,100,"R",1
"679","9",76,"multi_trial",80,"79",1,100,"R",1
"680","9",133,"multi_trial",80,"80",1,100,"R",1
"681","9",133,"multi_trial",80,"81",1,100,"R",1
"682","9",123,"multi_trial",80,"82",1,100,"R",1
"683","9",84,"multi_trial",80,"83",1,100,"R",1
"684","9",118,"multi_trial",80,"84",1,100,"R",1
"685","9",155,"multi_trial",80,"85",1,100,"R",1
"686","9",109,"multi_trial",80,"86",0,100,"R",1
"687","9",108,"multi_trial",80,"87",1,100,"R",1
"688","9",90,"multi_trial",80,"88",1,100,"R",1
"689","9",70,"multi_trial",80,"89",0,100,"R",1
"690","9",356,"multi_trial",80,"90",0,100,"R",1
"691","9",23,"multi_trial",80,"91",1,100,"R",1
"692","9",2000,"multi_trial",80,"92",-1,100,"timeout",0
"693","9",651,"multi_trial",80,"93",1,100,"R",1
"694","9",59,"multi_trial",80,"94",1,100,"R",1
"695","9",230,"multi_trial",80,"95",1,100,"R",1
"696","9",11,"multi_trial",80,"96",1,100,"R",1
"697","9",129,"multi_trial",80,"97",1,100,"R",1
"698","9",118,"multi_trial",80,"98",1,100,"R",1
"699","9",29,"multi_trial",80,"99",0,100,"R",1
"700","9",1037,"multi_trial",80,"100",0,100,"R",1
"701","10",1358,"multi_trial",60,"1",0,50,"R",1
"702","10",1134,"multi_trial",60,"2",1,50,"R",1
"703","10",613,"multi_trial",60,"3",1,50,"L",0
"704","10",478,"multi_trial",60,"4",0,50,"L",0
"705","10",1214,"multi_trial",60,"5",0,50,"L",0
"706","10",606,"multi_trial",60,"6",0,50,"L",0
"707","10",303,"multi_trial",60,"7",1,50,"R",1
"708","10",847,"multi_trial",60,"8",1,50,"R",1
"709","10",447,"multi_trial",60,"9",1,50,"R",1
"710","10",431,"multi_trial",60,"10",1,50,"R",1
"711","10",326,"multi_trial",60,"11",1,50,"R",1
"712","10",430,"multi_trial",60,"12",1,50,"R",1
"713","10",423,"multi_trial",60,"13",1,50,"R",1
"714","10",399,"multi_trial",60,"14",1,50,"R",1
"715","10",398,"multi_trial",60,"15",0,50,"R",1
"716","10",406,"multi_trial",60,"16",0,50,"L",0
"717","10",399,"multi_trial",60,"17",1,50,"R",1
"718","10",247,"multi_trial",60,"18",1,50,"R",1
"719","10",391,"multi_trial",60,"19",0,50,"R",1
"720","10",486,"multi_trial",60,"20",0,50,"L",0
"721","10",406,"multi_trial",60,"21",1,50,"R",1
"722","10",334,"multi_trial",60,"22",1,50,"R",1
"723","10",401,"multi_trial",60,"23",1,50,"R",1
"724","10",203,"multi_trial",60,"24",1,50,"R",1
"725","10",366,"multi_trial",60,"25",1,50,"R",1
"726","10",390,"multi_trial",60,"26",0,50,"R",1
"727","10",374,"multi_trial",60,"27",0,50,"R",1
"728","10",382,"multi_trial",60,"28",1,50,"L",0
"729","10",367,"multi_trial",60,"29",1,50,"L",0
"730","10",277,"multi_trial",60,"30",0,50,"L",0
"731","10",382,"multi_trial",60,"31",0,50,"R",1
"732","10",375,"multi_trial",60,"32",0,50,"R",1
"733","10",229,"multi_trial",60,"33",1,50,"L",0
"734","10",383,"multi_trial",60,"34",0,50,"L",0
"735","10",398,"multi_trial",60,"35",0,50,"L",0
"736","10",182,"multi_trial",60,"36",1,50,"R",1
"737","10",254,"multi_trial",60,"37",1,50,"R",1
"738","10",270,"multi_trial",60,"38",0,50,"R",1
"739","10",254,"multi_trial",60,"39",1,50,"L",0
"740","10",286,"multi_trial",60,"40",0,50,"L",0
"741","10",303,"multi_trial",60,"41",1,50,"L",0
"742","10",367,"multi_trial",60,"42",0,50,"L",0
"743","10",439,"multi_trial",60,"43",0,50,"R",1
"744","10",287,"multi_trial",60,"44",1,50,"L",0
"745","10",166,"multi_trial",60,"45",0,50,"L",0
"746","10",366,"multi_trial",60,"46",1,50,"L",0
"747","10",286,"multi_trial",60,"47",1,50,"L",0
"748","10",246,"multi_trial",60,"48",1,50,"L",0
"749","10",366,"multi_trial",60,"49",1,50,"L",0
"750","10",342,"multi_trial",60,"50",0,50,"L",0
"751","11",1138,"multi_trial",60,"1",1,50,"L",0
"752","11",387,"multi_trial",60,"2",1,50,"L",0
"753","11",355,"multi_trial",60,"3",0,50,"L",0
"754","11",346,"multi_trial",60,"4",1,50,"L",0
"755","11",387,"multi_trial",60,"5",0,50,"L",0
"756","11",194,"multi_trial",60,"6",0,50,"L",0
"757","11",259,"multi_trial",60,"7",1,50,"L",0
"758","11",316,"multi_trial",60,"8",0,50,"L",0
"759","11",227,"multi_trial",60,"9",0,50,"L",0
"760","11",355,"multi_trial",60,"10",1,50,"L",0
"761","11",387,"multi_trial",60,"11",1,50,"L",0
"762","11",314,"multi_trial",60,"12",0,50,"L",0
"763","11",322,"multi_trial",60,"13",0,50,"L",0
"764","11",292,"multi_trial",60,"14",0,50,"L",0
"765","11",196,"multi_trial",60,"15",0,50,"L",0
"766","11",299,"multi_trial",60,"16",0,50,"R",1
"767","11",260,"multi_trial",60,"17",1,50,"R",1
"768","11",324,"multi_trial",60,"18",1,50,"R",1
"769","11",260,"multi_trial",60,"19",1,50,"R",1
"770","11",227,"multi_trial",60,"20",1,50,"R",1
"771","11",219,"multi_trial",60,"21",1,50,"R",1
"772","11",179,"multi_trial",60,"22",0,50,"R",1
"773","11",99,"multi_trial",60,"23",1,50,"R",1
"774","11",227,"multi_trial",60,"24",1,50,"R",1
"775","11",227,"multi_trial",60,"25",1,50,"R",1
"776","11",146,"multi_trial",60,"26",0,50,"R",1
"777","11",227,"multi_trial",60,"27",1,50,"R",1
"778","11",107,"multi_trial",60,"28",1,50,"R",1
"779","11",195,"multi_trial",60,"29",1,50,"R",1
"780","11",164,"multi_trial",60,"30",1,50,"L",0
"781","11",287,"multi_trial",60,"31",1,50,"R",1
"782","11",291,"multi_trial",60,"32",1,50,"R",1
"783","11",259,"multi_trial",60,"33",0,50,"R",1
"784","11",476,"multi_trial",60,"34",1,50,"R",1
"785","11",256,"multi_trial",60,"35",0,50,"R",1
"786","11",318,"multi_trial",60,"36",1,50,"L",0
"787","11",323,"multi_trial",60,"37",1,50,"R",1
"788","11",197,"multi_trial",60,"38",0,50,"L",0
"789","11",196,"multi_trial",60,"39",0,50,"R",1
"790","11",316,"multi_trial",60,"40",0,50,"R",1
"791","11",290,"multi_trial",60,"41",1,50,"L",0
"792","11",195,"multi_trial",60,"42",0,50,"L",0
"793","11",197,"multi_trial",60,"43",1,50,"L",0
"794","11",293,"multi_trial",60,"44",0,50,"R",1
"795","11",36,"multi_trial",60,"45",0,50,"R",1
"796","11",228,"multi_trial",60,"46",0,50,"L",0
"797","11",196,"multi_trial",60,"47",0,50,"L",0
"798","11",325,"multi_trial",60,"48",0,50,"L",0
"799","11",131,"multi_trial",60,"49",1,50,"R",1
"800","11",227,"multi_trial",60,"50",0,50,"R",1
"801","12",2748,"multi_trial",80,"1",1,50,"R",1
"802","12",1045,"multi_trial",80,"2",0,50,"L",0
"803","12",766,"multi_trial",80,"3",0,50,"L",0
"804","12",1090,"multi_trial",80,"4",0,50,"L",0
"805","12",818,"multi_trial",80,"5",1,50,"R",1
"806","12",607,"multi_trial",80,"6",0,50,"R",1
"807","12",943,"multi_trial",80,"7",1,50,"R",1
"808","12",908,"multi_trial",80,"8",0,50,"R",1
"809","12",932,"multi_trial",80,"9",1,50,"R",1
"810","12",707,"multi_trial",80,"10",0,50,"L",0
"811","12",678,"multi_trial",80,"11",0,50,"L",0
"812","12",796,"multi_trial",80,"12",0,50,"L",0
"813","12",544,"multi_trial",80,"13",0,50,"R",1
"814","12",778,"multi_trial",80,"14",1,50,"R",1
"815","12",1216,"multi_trial",80,"15",1,50,"R",1
"816","12",788,"multi_trial",80,"16",0,50,"L",0
"817","12",1025,"multi_trial",80,"17",1,50,"R",1
"818","12",871,"multi_trial",80,"18",1,50,"R",1
"819","12",455,"multi_trial",80,"19",0,50,"R",1
"820","12",402,"multi_trial",80,"20",0,50,"R",1
"821","12",527,"multi_trial",80,"21",1,50,"R",1
"822","12",518,"multi_trial",80,"22",0,50,"L",0
"823","12",496,"multi_trial",80,"23",0,50,"L",0
"824","12",594,"multi_trial",80,"24",0,50,"L",0
"825","12",454,"multi_trial",80,"25",1,50,"R",1
"826","12",458,"multi_trial",80,"26",1,50,"L",0
"827","12",828,"multi_trial",80,"27",0,50,"L",0
"828","12",408,"multi_trial",80,"28",1,50,"R",1
"829","12",346,"multi_trial",80,"29",0,50,"R",1
"830","12",260,"multi_trial",80,"30",1,50,"L",0
"831","12",279,"multi_trial",80,"31",0,50,"L",0
"832","12",270,"multi_trial",80,"32",1,50,"R",1
"833","12",433,"multi_trial",80,"33",1,50,"R",1
"834","12",682,"multi_trial",80,"34",0,50,"L",0
"835","12",381,"multi_trial",80,"35",1,50,"R",1
"836","12",426,"multi_trial",80,"36",1,50,"R",1
"837","12",477,"multi_trial",80,"37",1,50,"R",1
"838","12",532,"multi_trial",80,"38",1,50,"R",1
"839","12",508,"multi_trial",80,"39",0,50,"R",1
"840","12",558,"multi_trial",80,"40",1,50,"L",0
"841","12",1354,"multi_trial",80,"41",1,50,"R",1
"842","12",479,"multi_trial",80,"42",1,50,"R",1
"843","12",610,"multi_trial",80,"43",1,50,"R",1
"844","12",461,"multi_trial",80,"44",1,50,"R",1
"845","12",483,"multi_trial",80,"45",1,50,"R",1
"846","12",462,"multi_trial",80,"46",1,50,"R",1
"847","12",815,"multi_trial",80,"47",1,50,"R",1
"848","12",579,"multi_trial",80,"48",1,50,"R",1
"849","12",577,"multi_trial",80,"49",1,50,"R",1
"850","12",1332,"multi_trial",80,"50",1,50,"R",1
"851","13",1028,"multi_trial",80,"1",0,50,"L",0
"852","13",701,"multi_trial",80,"2",0,50,"L",0
"853","13",485,"multi_trial",80,"3",0,50,"L",0
"854","13",454,"multi_trial",80,"4",1,50,"R",1
"855","13",430,"multi_trial",80,"5",1,50,"R",1
"856","13",454,"multi_trial",80,"6",0,50,"L",0
"857","13",367,"multi_trial",80,"7",1,50,"R",1
"858","13",358,"multi_trial",80,"8",1,50,"R",1
"859","13",359,"multi_trial",80,"9",0,50,"R",1
"860","13",381,"multi_trial",80,"10",1,50,"R",1
"861","13",357,"multi_trial",80,"11",0,50,"R",1
"862","13",565,"multi_trial",80,"12",0,50,"L",0
"863","13",293,"multi_trial",80,"13",0,50,"L",0
"864","13",390,"multi_trial",80,"14",1,50,"L",0
"865","13",405,"multi_trial",80,"15",1,50,"L",0
"866","13",334,"multi_trial",80,"16",1,50,"R",1
"867","13",397,"multi_trial",80,"17",1,50,"R",1
"868","13",406,"multi_trial",80,"18",1,50,"R",1
"869","13",374,"multi_trial",80,"19",0,50,"L",0
"870","13",382,"multi_trial",80,"20",0,50,"L",0
"871","13",406,"multi_trial",80,"21",0,50,"L",0
"872","13",374,"multi_trial",80,"22",1,50,"R",1
"873","13",376,"multi_trial",80,"23",1,50,"R",1
"874","13",350,"multi_trial",80,"24",1,50,"R",1
"875","13",446,"multi_trial",80,"25",1,50,"R",1
"876","13",181,"multi_trial",80,"26",0,50,"L",0
"877","13",398,"multi_trial",80,"27",0,50,"L",0
"878","13",357,"multi_trial",80,"28",1,50,"R",1
"879","13",406,"multi_trial",80,"29",1,50,"R",1
"880","13",406,"multi_trial",80,"30",1,50,"R",1
"881","13",398,"multi_trial",80,"31",1,50,"R",1
"882","13",430,"multi_trial",80,"32",0,50,"R",1
"883","13",350,"multi_trial",80,"33",1,50,"R",1
"884","13",326,"multi_trial",80,"34",1,50,"R",1
"885","13",446,"multi_trial",80,"35",1,50,"R",1
"886","13",414,"multi_trial",80,"36",0,50,"R",1
"887","13",374,"multi_trial",80,"37",1,50,"R",1
"888","13",351,"multi_trial",80,"38",0,50,"R",1
"889","13",437,"multi_trial",80,"39",1,50,"R",1
"890","13",381,"multi_trial",80,"40",1,50,"R",1
"891","13",357,"multi_trial",80,"41",0,50,"R",1
"892","13",341,"multi_trial",80,"42",1,50,"R",1
"893","13",411,"multi_trial",80,"43",0,50,"R",1
"894","13",321,"multi_trial",80,"44",1,50,"R",1
"895","13",390,"multi_trial",80,"45",1,50,"R",1
"896","13",373,"multi_trial",80,"46",1,50,"R",1
"897","13",383,"multi_trial",80,"47",1,50,"R",1
"898","13",357,"multi_trial",80,"48",0,50,"R",1
"899","13",214,"multi_trial",80,"49",1,50,"R",1
"900","13",398,"multi_trial",80,"50",1,50,"R",1
"901","14",2730,"multi_trial",60,"1",0,100,"L",0
"902","14",2000,"multi_trial",60,"2",-1,100,"timeout",0
"903","14",2000,"multi_trial",60,"3",-1,100,"timeout",0
"904","14",205,"multi_trial",60,"4",1,100,"R",1
"905","14",480,"multi_trial",60,"5",1,100,"R",1
"906","14",461,"multi_trial",60,"6",0,100,"L",0
"907","14",408,"multi_trial",60,"7",1,100,"R",1
"908","14",267,"multi_trial",60,"8",1,100,"R",1
"909","14",242,"multi_trial",60,"9",0,100,"R",1
"910","14",474,"multi_trial",60,"10",1,100,"L",0
"911","14",269,"multi_trial",60,"11",0,100,"L",0
"912","14",462,"multi_trial",60,"12",1,100,"R",1
"913","14",170,"multi_trial",60,"13",1,100,"R",1
"914","14",58,"multi_trial",60,"14",0,100,"R",1
"915","14",483,"multi_trial",60,"15",0,100,"L",0
"916","14",861,"multi_trial",60,"16",0,100,"R",1
"917","14",458,"multi_trial",60,"17",0,100,"L",0
"918","14",338,"multi_trial",60,"18",0,100,"L",0
"919","14",237,"multi_trial",60,"19",0,100,"R",1
"920","14",230,"multi_trial",60,"20",0,100,"L",0
"921","14",139,"multi_trial",60,"21",1,100,"R",1
"922","14",11,"multi_trial",60,"22",1,100,"R",1
"923","14",235,"multi_trial",60,"23",0,100,"R",1
"924","14",658,"multi_trial",60,"24",0,100,"L",0
"925","14",837,"multi_trial",60,"25",1,100,"R",1
"926","14",290,"multi_trial",60,"26",1,100,"R",1
"927","14",345,"multi_trial",60,"27",1,100,"R",1
"928","14",442,"multi_trial",60,"28",1,100,"R",1
"929","14",311,"multi_trial",60,"29",1,100,"R",1
"930","14",398,"multi_trial",60,"30",1,100,"L",0
"931","14",380,"multi_trial",60,"31",0,100,"L",0
"932","14",456,"multi_trial",60,"32",1,100,"R",1
"933","14",285,"multi_trial",60,"33",0,100,"R",1
"934","14",372,"multi_trial",60,"34",1,100,"R",1
"935","14",268,"multi_trial",60,"35",1,100,"R",1
"936","14",152,"multi_trial",60,"36",0,100,"R",1
"937","14",547,"multi_trial",60,"37",0,100,"L",0
"938","14",115,"multi_trial",60,"38",0,100,"R",1
"939","14",357,"multi_trial",60,"39",0,100,"L",0
"940","14",182,"multi_trial",60,"40",1,100,"L",0
"941","14",260,"multi_trial",60,"41",0,100,"L",0
"942","14",135,"multi_trial",60,"42",0,100,"L",0
